Transaction ID,Date,Time,Item Name,Qty,Unit Price,Line Total,Payment Method,Server
TXN1404,02/24/2026,01:15 PM,Gulab Jamun,1,5.99,5.99,Card,Anita
TXN1404,02/24/2026,01:15 PM,Butter Naan,1,3.99,3.99,Cash,Priya
TXN1405,02/24/2026,09:28 PM,Tandoori Chicken,1,15.99,15.99,Cash,Anita
TXN1405,02/24/2026,09:28 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1405,02/24/2026,09:28 PM,Butter Naan,2,3.99,7.98,Cash,Dev
TXN1406,02/24/2026,06:24 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Dev
TXN1406,02/24/2026,06:24 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1406,02/24/2026,06:24 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1407,02/24/2026,06:07 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1407,02/24/2026,06:07 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1408,02/24/2026,08:26 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Dev
TXN1408,02/24/2026,08:26 PM,Butter Naan,1,3.99,3.99,UPI,Priya
TXN1408,02/24/2026,08:26 PM,Mango Lassi,1,4.99,4.99,Cash,Dev
TXN1409,02/24/2026,07:29 PM,Tandoori Chicken,1,15.99,15.99,Card,Anita
TXN1409,02/24/2026,07:29 PM,Garlic Naan,1,4.49,4.49,Card,Priya
TXN1409,02/24/2026,07:29 PM,Mango Lassi,1,4.99,4.99,Cash,Dev
TXN1409,02/24/2026,07:29 PM,Gulab Jamun,1,5.99,5.99,Card,Rahul
TXN1410,02/24/2026,05:48 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Dev
TXN1410,02/24/2026,05:48 PM,Garlic Naan,2,4.49,8.98,Cash,Anita
TXN1410,02/24/2026,05:48 PM,Butter Naan,1,3.99,3.99,UPI,Priya
TXN1410,02/24/2026,05:48 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1411,02/24/2026,07:33 PM,Tandoori Chicken,1,15.99,15.99,Card,Priya
TXN1411,02/24/2026,07:33 PM,Raita,1,3.99,3.99,Card,Rahul
TXN1411,02/24/2026,07:33 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Dev
TXN1411,02/24/2026,07:33 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1412,02/24/2026,06:11 PM,Paneer Tikka,1,12.99,12.99,Card,Anita
TXN1412,02/24/2026,06:11 PM,Samosa,1,6.99,6.99,UPI,Dev
TXN1412,02/24/2026,06:11 PM,Garlic Naan,1,4.49,4.49,UPI,Priya
TXN1412,02/24/2026,06:11 PM,Butter Naan,1,3.99,3.99,Card,Dev
TXN1413,02/24/2026,08:07 PM,Paneer Tikka,1,12.99,12.99,UPI,Anita
TXN1413,02/24/2026,08:07 PM,Garlic Naan,1,4.49,4.49,UPI,Rahul
TXN1413,02/24/2026,08:07 PM,Mango Lassi,1,4.99,4.99,UPI,Dev
TXN1414,02/24/2026,08:31 PM,Paneer Tikka,1,12.99,12.99,UPI,Anita
TXN1414,02/24/2026,08:31 PM,Masala Chai,1,3.49,3.49,Card,Rahul
TXN1414,02/24/2026,08:31 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Anita
TXN1415,02/25/2026,12:05 PM,Raita,1,3.99,3.99,Card,Priya
TXN1415,02/25/2026,12:05 PM,Palak Paneer,1,14.99,14.99,Cash,Anita
TXN1415,02/25/2026,12:05 PM,Garlic Naan,1,4.49,4.49,UPI,Priya
TXN1416,02/25/2026,12:26 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Rahul
TXN1416,02/25/2026,12:26 PM,Butter Naan,1,3.99,3.99,UPI,Anita
TXN1416,02/25/2026,12:26 PM,Mango Lassi,1,4.99,4.99,Cash,Anita
TXN1417,02/25/2026,01:27 PM,Dal Makhani,1,13.99,13.99,Card,Dev
TXN1417,02/25/2026,01:27 PM,Samosa,1,6.99,6.99,Card,Rahul
TXN1417,02/25/2026,01:27 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1417,02/25/2026,01:27 PM,Garlic Naan,2,4.49,8.98,Cash,Dev
TXN1418,02/25/2026,01:35 PM,Gulab Jamun,1,5.99,5.99,UPI,Priya
TXN1418,02/25/2026,01:35 PM,Masala Chai,1,3.49,3.49,Card,Rahul
TXN1419,02/25/2026,11:46 AM,Chicken Tikka Masala,1,16.99,16.99,Card,Priya
TXN1419,02/25/2026,11:46 AM,Butter Naan,2,3.99,7.98,Card,Dev
TXN1419,02/25/2026,11:46 AM,Mango Lassi,1,4.99,4.99,Cash,Anita
TXN1420,02/25/2026,07:13 PM,Fish Curry,1,17.99,17.99,Card,Priya
TXN1420,02/25/2026,07:13 PM,Samosa,1,6.99,6.99,Card,Rahul
TXN1420,02/25/2026,07:13 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Priya
TXN1420,02/25/2026,07:13 PM,Garlic Naan,2,4.49,8.98,Cash,Anita
TXN1421,02/25/2026,06:23 PM,Dal Makhani,1,13.99,13.99,Cash,Priya
TXN1421,02/25/2026,06:23 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1421,02/25/2026,06:23 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1422,02/25/2026,09:22 PM,Masala Chai,1,3.49,3.49,Card,Rahul
TXN1422,02/25/2026,09:22 PM,Palak Paneer,1,14.99,14.99,Card,Priya
TXN1423,02/25/2026,08:31 PM,Aloo Gobi,1,9.99,9.99,Card,Rahul
TXN1423,02/25/2026,08:31 PM,Palak Paneer,1,14.99,14.99,Card,Priya
TXN1423,02/25/2026,08:31 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1423,02/25/2026,08:31 PM,Mango Lassi,1,4.99,4.99,UPI,Anita
TXN1424,02/25/2026,09:15 PM,Kheer,1,5.49,5.49,Card,Rahul
TXN1424,02/25/2026,09:15 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1424,02/25/2026,09:15 PM,Butter Naan,2,3.99,7.98,Card,Rahul
TXN1425,02/25/2026,08:24 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1425,02/25/2026,08:24 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1425,02/25/2026,08:24 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1426,02/25/2026,06:40 PM,Aloo Gobi,1,9.99,9.99,Card,Rahul
TXN1426,02/25/2026,06:40 PM,Gulab Jamun,1,5.99,5.99,Card,Dev
TXN1426,02/25/2026,06:40 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1426,02/25/2026,06:40 PM,Paneer Tikka,1,12.99,12.99,Card,Rahul
TXN1427,02/25/2026,05:39 PM,Tandoori Chicken,1,15.99,15.99,Card,Priya
TXN1427,02/25/2026,05:39 PM,Garlic Naan,1,4.49,4.49,Card,Priya
TXN1427,02/25/2026,05:39 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1427,02/25/2026,05:39 PM,Gulab Jamun,1,5.99,5.99,Card,Dev
TXN1428,02/25/2026,09:03 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Dev
TXN1428,02/25/2026,09:03 PM,Butter Naan,1,3.99,3.99,Cash,Rahul
TXN1428,02/25/2026,09:03 PM,Mango Lassi,1,4.99,4.99,Cash,Anita
TXN1429,02/26/2026,12:24 PM,Fish Curry,1,17.99,17.99,Card,Dev
TXN1429,02/26/2026,12:24 PM,Aloo Gobi,1,9.99,9.99,UPI,Priya
TXN1429,02/26/2026,12:24 PM,Gulab Jamun,1,5.99,5.99,Cash,Dev
TXN1429,02/26/2026,12:24 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1429,02/26/2026,12:24 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1430,02/26/2026,01:47 PM,Lamb Biryani,1,18.99,18.99,Card,Priya
TXN1430,02/26/2026,01:47 PM,Butter Naan,1,3.99,3.99,UPI,Anita
TXN1430,02/26/2026,01:47 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1431,02/26/2026,01:13 PM,Lamb Biryani,1,18.99,18.99,Card,Anita
TXN1431,02/26/2026,01:13 PM,Raita,1,3.99,3.99,Card,Dev
TXN1431,02/26/2026,01:13 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1432,02/26/2026,01:18 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1432,02/26/2026,01:18 PM,Masala Chai,1,3.49,3.49,Cash,Rahul
TXN1433,02/26/2026,11:55 AM,Lamb Biryani,1,18.99,18.99,UPI,Rahul
TXN1433,02/26/2026,11:55 AM,Dal Makhani,1,13.99,13.99,Cash,Rahul
TXN1433,02/26/2026,11:55 AM,Garlic Naan,2,4.49,8.98,Card,Priya
TXN1434,02/26/2026,02:00 PM,Aloo Gobi,1,9.99,9.99,Card,Anita
TXN1434,02/26/2026,02:00 PM,Raita,1,3.99,3.99,Card,Anita
TXN1435,02/26/2026,01:56 PM,Fish Curry,1,17.99,17.99,UPI,Priya
TXN1435,02/26/2026,01:56 PM,Samosa,1,6.99,6.99,Card,Priya
TXN1435,02/26/2026,01:56 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1435,02/26/2026,01:56 PM,Masala Chai,1,3.49,3.49,Card,Rahul
TXN1435,02/26/2026,01:56 PM,Butter Naan,1,3.99,3.99,Cash,Priya
TXN1436,02/26/2026,07:13 PM,Lamb Biryani,1,18.99,18.99,Cash,Anita
TXN1436,02/26/2026,07:13 PM,Raita,1,3.99,3.99,Card,Priya
TXN1436,02/26/2026,07:13 PM,Masala Chai,1,3.49,3.49,UPI,Priya
TXN1437,02/26/2026,09:12 PM,Samosa,1,6.99,6.99,Card,Priya
TXN1437,02/26/2026,09:12 PM,Masala Chai,1,3.49,3.49,Cash,Anita
TXN1438,02/26/2026,06:18 PM,Fish Curry,1,17.99,17.99,Card,Dev
TXN1438,02/26/2026,06:18 PM,Butter Naan,2,3.99,7.98,UPI,Priya
TXN1439,02/26/2026,06:20 PM,Paneer Tikka,1,12.99,12.99,Card,Anita
TXN1439,02/26/2026,06:20 PM,Butter Naan,1,3.99,3.99,Cash,Priya
TXN1439,02/26/2026,06:20 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1440,02/26/2026,08:02 PM,Raita,1,3.99,3.99,Card,Anita
TXN1440,02/26/2026,08:02 PM,Palak Paneer,1,14.99,14.99,Card,Priya
TXN1440,02/26/2026,08:02 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1441,02/26/2026,07:25 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1441,02/26/2026,07:25 PM,Butter Naan,2,3.99,7.98,Cash,Rahul
TXN1441,02/26/2026,07:25 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1442,02/26/2026,06:36 PM,Tandoori Chicken,1,15.99,15.99,UPI,Priya
TXN1442,02/26/2026,06:36 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1442,02/26/2026,06:36 PM,Paneer Tikka,1,12.99,12.99,Card,Priya
TXN1442,02/26/2026,06:36 PM,Butter Naan,2,3.99,7.98,Card,Dev
TXN1443,02/26/2026,09:16 PM,Palak Paneer,1,14.99,14.99,Card,Anita
TXN1443,02/26/2026,09:16 PM,Garlic Naan,1,4.49,4.49,Card,Rahul
TXN1443,02/26/2026,09:16 PM,Kheer,1,5.49,5.49,UPI,Rahul
TXN1444,02/26/2026,06:45 PM,Tandoori Chicken,1,15.99,15.99,Card,Dev
TXN1444,02/26/2026,06:45 PM,Gulab Jamun,1,5.99,5.99,Cash,Anita
TXN1444,02/26/2026,06:45 PM,Kheer,1,5.49,5.49,UPI,Dev
TXN1445,02/26/2026,09:21 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1445,02/26/2026,09:21 PM,Butter Naan,2,3.99,7.98,Card,Rahul
TXN1445,02/26/2026,09:21 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1446,02/27/2026,12:00 PM,Gulab Jamun,1,5.99,5.99,UPI,Priya
TXN1447,02/27/2026,12:34 PM,Palak Paneer,1,14.99,14.99,Card,Dev
TXN1447,02/27/2026,12:34 PM,Garlic Naan,1,4.49,4.49,Cash,Dev
TXN1447,02/27/2026,12:34 PM,Kheer,1,5.49,5.49,Card,Anita
TXN1448,02/27/2026,01:59 PM,Paneer Tikka,1,12.99,12.99,UPI,Dev
TXN1448,02/27/2026,01:59 PM,Garlic Naan,1,4.49,4.49,UPI,Anita
TXN1448,02/27/2026,01:59 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1449,02/27/2026,12:09 PM,Garlic Naan,1,4.49,4.49,Card,Rahul
TXN1449,02/27/2026,12:09 PM,Masala Chai,1,3.49,3.49,UPI,Anita
TXN1450,02/27/2026,01:21 PM,Aloo Gobi,1,9.99,9.99,UPI,Priya
TXN1450,02/27/2026,01:21 PM,Masala Chai,1,3.49,3.49,Cash,Priya
TXN1451,02/27/2026,12:31 PM,Tandoori Chicken,1,15.99,15.99,Card,Dev
TXN1451,02/27/2026,12:31 PM,Garlic Naan,1,4.49,4.49,UPI,Rahul
TXN1451,02/27/2026,12:31 PM,Mango Lassi,1,4.99,4.99,UPI,Dev
TXN1451,02/27/2026,12:31 PM,Gulab Jamun,1,5.99,5.99,Card,Rahul
TXN1452,02/27/2026,11:57 AM,Gulab Jamun,1,5.99,5.99,Card,Priya
TXN1452,02/27/2026,11:57 AM,Palak Paneer,1,14.99,14.99,Card,Anita
TXN1453,02/27/2026,08:45 PM,Lamb Biryani,1,18.99,18.99,Cash,Rahul
TXN1453,02/27/2026,08:45 PM,Tandoori Chicken,1,15.99,15.99,UPI,Rahul
TXN1453,02/27/2026,08:45 PM,Butter Naan,1,3.99,3.99,UPI,Dev
TXN1454,02/27/2026,09:17 PM,Raita,1,3.99,3.99,Card,Priya
TXN1454,02/27/2026,09:17 PM,Butter Naan,2,3.99,7.98,Card,Anita
TXN1454,02/27/2026,09:17 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1455,02/27/2026,06:48 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Dev
TXN1455,02/27/2026,06:48 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1455,02/27/2026,06:48 PM,Mango Lassi,1,4.99,4.99,UPI,Priya
TXN1456,02/27/2026,09:10 PM,Paneer Tikka,1,12.99,12.99,Cash,Rahul
TXN1456,02/27/2026,09:10 PM,Garlic Naan,1,4.49,4.49,Cash,Anita
TXN1456,02/27/2026,09:10 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1457,02/27/2026,09:28 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1457,02/27/2026,09:28 PM,Masala Chai,1,3.49,3.49,Card,Rahul
TXN1458,02/27/2026,06:25 PM,Samosa,1,6.99,6.99,Card,Dev
TXN1458,02/27/2026,06:25 PM,Masala Chai,1,3.49,3.49,Cash,Priya
TXN1459,02/27/2026,07:19 PM,Lamb Biryani,1,18.99,18.99,Cash,Priya
TXN1459,02/27/2026,07:19 PM,Raita,1,3.99,3.99,Card,Dev
TXN1459,02/27/2026,07:19 PM,Masala Chai,1,3.49,3.49,UPI,Dev
TXN1459,02/27/2026,07:19 PM,Garlic Naan,2,4.49,8.98,Card,Rahul
TXN1460,02/27/2026,08:15 PM,Lamb Biryani,1,18.99,18.99,UPI,Anita
TXN1460,02/27/2026,08:15 PM,Dal Makhani,1,13.99,13.99,Card,Rahul
TXN1460,02/27/2026,08:15 PM,Garlic Naan,1,4.49,4.49,Cash,Priya
TXN1460,02/27/2026,08:15 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1461,02/27/2026,08:19 PM,Tandoori Chicken,1,15.99,15.99,UPI,Priya
TXN1461,02/27/2026,08:19 PM,Raita,1,3.99,3.99,Cash,Rahul
TXN1461,02/27/2026,08:19 PM,Mango Lassi,1,4.99,4.99,Cash,Dev
TXN1461,02/27/2026,08:19 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Rahul
TXN1462,02/27/2026,06:52 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Priya
TXN1462,02/27/2026,06:52 PM,Butter Naan,2,3.99,7.98,Cash,Priya
TXN1462,02/27/2026,06:52 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1463,02/27/2026,08:30 PM,Dal Makhani,1,13.99,13.99,UPI,Dev
TXN1463,02/27/2026,08:30 PM,Butter Naan,1,3.99,3.99,UPI,Rahul
TXN1463,02/27/2026,08:30 PM,Paneer Tikka,1,12.99,12.99,Card,Dev
TXN1463,02/27/2026,08:30 PM,Masala Chai,1,3.49,3.49,UPI,Rahul
TXN1464,02/27/2026,06:02 PM,Fish Curry,1,17.99,17.99,UPI,Dev
TXN1464,02/27/2026,06:02 PM,Lamb Biryani,1,18.99,18.99,Card,Rahul
TXN1465,02/27/2026,08:35 PM,Raita,1,3.99,3.99,Cash,Rahul
TXN1465,02/27/2026,08:35 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1465,02/27/2026,08:35 PM,Masala Chai,1,3.49,3.49,Cash,Rahul
TXN1465,02/27/2026,08:35 PM,Gulab Jamun,1,5.99,5.99,Card,Dev
TXN1466,02/27/2026,09:42 PM,Samosa,1,6.99,6.99,Card,Dev
TXN1466,02/27/2026,09:42 PM,Masala Chai,1,3.49,3.49,Cash,Dev
TXN1467,02/27/2026,07:17 PM,Lamb Biryani,1,18.99,18.99,Card,Dev
TXN1467,02/27/2026,07:17 PM,Garlic Naan,1,4.49,4.49,Card,Anita
TXN1468,02/27/2026,06:56 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Priya
TXN1468,02/27/2026,06:56 PM,Butter Naan,2,3.99,7.98,Card,Anita
TXN1468,02/27/2026,06:56 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1469,02/27/2026,08:05 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Priya
TXN1469,02/27/2026,08:05 PM,Butter Naan,1,3.99,3.99,Card,Dev
TXN1469,02/27/2026,08:05 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1470,02/28/2026,01:49 PM,Palak Paneer,1,14.99,14.99,UPI,Anita
TXN1470,02/28/2026,01:49 PM,Garlic Naan,1,4.49,4.49,UPI,Rahul
TXN1470,02/28/2026,01:49 PM,Kheer,1,5.49,5.49,Card,Priya
TXN1470,02/28/2026,01:49 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1471,02/28/2026,01:19 PM,Masala Chai,1,3.49,3.49,UPI,Dev
TXN1471,02/28/2026,01:19 PM,Palak Paneer,1,14.99,14.99,Card,Rahul
TXN1471,02/28/2026,01:19 PM,Garlic Naan,2,4.49,8.98,Card,Anita
TXN1472,02/28/2026,01:21 PM,Garlic Naan,1,4.49,4.49,Cash,Rahul
TXN1472,02/28/2026,01:21 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1473,02/28/2026,02:33 PM,Raita,1,3.99,3.99,Card,Dev
TXN1473,02/28/2026,02:33 PM,Garlic Naan,1,4.49,4.49,Card,Anita
TXN1473,02/28/2026,02:33 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1474,02/28/2026,02:37 PM,Fish Curry,1,17.99,17.99,UPI,Anita
TXN1474,02/28/2026,02:37 PM,Paneer Tikka,1,12.99,12.99,UPI,Anita
TXN1474,02/28/2026,02:37 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Dev
TXN1474,02/28/2026,02:37 PM,Garlic Naan,1,4.49,4.49,Card,Dev
TXN1474,02/28/2026,02:37 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1475,02/28/2026,12:31 PM,Mango Lassi,1,4.99,4.99,Cash,Rahul
TXN1475,02/28/2026,12:31 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Rahul
TXN1475,02/28/2026,12:31 PM,Garlic Naan,2,4.49,8.98,UPI,Anita
TXN1476,02/28/2026,01:12 PM,Fish Curry,1,17.99,17.99,UPI,Rahul
TXN1476,02/28/2026,01:12 PM,Butter Naan,1,3.99,3.99,UPI,Rahul
TXN1476,02/28/2026,01:12 PM,Masala Chai,1,3.49,3.49,UPI,Rahul
TXN1477,02/28/2026,07:14 PM,Fish Curry,1,17.99,17.99,Cash,Dev
TXN1477,02/28/2026,07:14 PM,Garlic Naan,1,4.49,4.49,Card,Rahul
TXN1477,02/28/2026,07:14 PM,Palak Paneer,1,14.99,14.99,UPI,Anita
TXN1478,02/28/2026,09:26 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Priya
TXN1478,02/28/2026,09:26 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1478,02/28/2026,09:26 PM,Mango Lassi,1,4.99,4.99,UPI,Priya
TXN1479,02/28/2026,09:14 PM,Dal Makhani,1,13.99,13.99,UPI,Anita
TXN1479,02/28/2026,09:14 PM,Butter Naan,2,3.99,7.98,Card,Dev
TXN1479,02/28/2026,09:14 PM,Raita,1,3.99,3.99,Card,Priya
TXN1480,02/28/2026,08:10 PM,Gulab Jamun,1,5.99,5.99,Card,Anita
TXN1480,02/28/2026,08:10 PM,Kheer,1,5.49,5.49,Card,Priya
TXN1480,02/28/2026,08:10 PM,Masala Chai,1,3.49,3.49,UPI,Anita
TXN1480,02/28/2026,08:10 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Dev
TXN1480,02/28/2026,08:10 PM,Butter Naan,2,3.99,7.98,Card,Priya
TXN1481,02/28/2026,08:11 PM,Aloo Gobi,1,9.99,9.99,Card,Priya
TXN1481,02/28/2026,08:11 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1481,02/28/2026,08:11 PM,Butter Naan,1,3.99,3.99,UPI,Rahul
TXN1482,02/28/2026,07:12 PM,Dal Makhani,1,13.99,13.99,Card,Priya
TXN1482,02/28/2026,07:12 PM,Butter Naan,2,3.99,7.98,Card,Dev
TXN1483,02/28/2026,06:02 PM,Dal Makhani,1,13.99,13.99,Card,Dev
TXN1483,02/28/2026,06:02 PM,Masala Chai,1,3.49,3.49,UPI,Rahul
TXN1483,02/28/2026,06:02 PM,Garlic Naan,2,4.49,8.98,Card,Dev
TXN1484,02/28/2026,07:40 PM,Dal Makhani,1,13.99,13.99,UPI,Priya
TXN1484,02/28/2026,07:40 PM,Garlic Naan,1,4.49,4.49,UPI,Anita
TXN1484,02/28/2026,07:40 PM,Kheer,1,5.49,5.49,UPI,Dev
TXN1484,02/28/2026,07:40 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1485,02/28/2026,06:12 PM,Samosa,1,6.99,6.99,Cash,Anita
TXN1485,02/28/2026,06:12 PM,Masala Chai,1,3.49,3.49,UPI,Priya
TXN1486,02/28/2026,08:12 PM,Garlic Naan,2,4.49,8.98,Card,Rahul
TXN1486,02/28/2026,08:12 PM,Mango Lassi,1,4.99,4.99,Cash,Anita
TXN1487,02/28/2026,06:38 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1487,02/28/2026,06:38 PM,Butter Naan,1,3.99,3.99,UPI,Rahul
TXN1487,02/28/2026,06:38 PM,Mango Lassi,1,4.99,4.99,Cash,Anita
TXN1488,02/28/2026,07:31 PM,Masala Chai,1,3.49,3.49,UPI,Anita
TXN1489,02/28/2026,09:14 PM,Samosa,1,6.99,6.99,Card,Rahul
TXN1489,02/28/2026,09:14 PM,Masala Chai,1,3.49,3.49,UPI,Dev
TXN1490,02/28/2026,08:04 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1490,02/28/2026,08:04 PM,Butter Naan,2,3.99,7.98,UPI,Anita
TXN1490,02/28/2026,08:04 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1491,02/28/2026,08:15 PM,Lamb Biryani,1,18.99,18.99,Card,Priya
TXN1491,02/28/2026,08:15 PM,Dal Makhani,1,13.99,13.99,Card,Anita
TXN1491,02/28/2026,08:15 PM,Raita,1,3.99,3.99,UPI,Priya
TXN1491,02/28/2026,08:15 PM,Butter Naan,2,3.99,7.98,Card,Priya
TXN1492,02/28/2026,07:12 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1492,02/28/2026,07:12 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1493,03/01/2026,12:39 PM,Raita,1,3.99,3.99,UPI,Rahul
TXN1493,03/01/2026,12:39 PM,Garlic Naan,1,4.49,4.49,UPI,Priya
TXN1493,03/01/2026,12:39 PM,Butter Naan,2,3.99,7.98,Card,Priya
TXN1493,03/01/2026,12:39 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1494,03/01/2026,01:04 PM,Aloo Gobi,1,9.99,9.99,UPI,Dev
TXN1494,03/01/2026,01:04 PM,Butter Naan,1,3.99,3.99,UPI,Dev
TXN1494,03/01/2026,01:04 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1495,03/01/2026,01:29 PM,Raita,1,3.99,3.99,Card,Priya
TXN1495,03/01/2026,01:29 PM,Masala Chai,1,3.49,3.49,Card,Rahul
TXN1495,03/01/2026,01:29 PM,Butter Naan,2,3.99,7.98,Card,Priya
TXN1496,03/01/2026,02:11 PM,Samosa,1,6.99,6.99,Card,Dev
TXN1496,03/01/2026,02:11 PM,Garlic Naan,2,4.49,8.98,Card,Dev
TXN1496,03/01/2026,02:11 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1496,03/01/2026,02:11 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1497,03/01/2026,01:27 PM,Paneer Tikka,1,12.99,12.99,UPI,Dev
TXN1497,03/01/2026,01:27 PM,Garlic Naan,2,4.49,8.98,Cash,Priya
TXN1497,03/01/2026,01:27 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1498,03/01/2026,01:37 PM,Dal Makhani,1,13.99,13.99,Card,Rahul
TXN1498,03/01/2026,01:37 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1498,03/01/2026,01:37 PM,Raita,1,3.99,3.99,Cash,Priya
TXN1498,03/01/2026,01:37 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1499,03/01/2026,12:11 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Priya
TXN1499,03/01/2026,12:11 PM,Butter Naan,2,3.99,7.98,UPI,Anita
TXN1499,03/01/2026,12:11 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1500,03/01/2026,09:26 PM,Lamb Biryani,1,18.99,18.99,Cash,Rahul
TXN1500,03/01/2026,09:26 PM,Garlic Naan,1,4.49,4.49,Card,Anita
TXN1501,03/01/2026,07:35 PM,Gulab Jamun,1,5.99,5.99,Card,Dev
TXN1501,03/01/2026,07:35 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Dev
TXN1501,03/01/2026,07:35 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1502,03/01/2026,09:33 PM,Dal Makhani,1,13.99,13.99,Card,Anita
TXN1502,03/01/2026,09:33 PM,Raita,1,3.99,3.99,Card,Rahul
TXN1502,03/01/2026,09:33 PM,Garlic Naan,1,4.49,4.49,Cash,Priya
TXN1503,03/01/2026,07:39 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1503,03/01/2026,07:39 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1503,03/01/2026,07:39 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1504,03/01/2026,06:54 PM,Dal Makhani,1,13.99,13.99,UPI,Dev
TXN1504,03/01/2026,06:54 PM,Kheer,1,5.49,5.49,Cash,Priya
TXN1504,03/01/2026,06:54 PM,Raita,1,3.99,3.99,Card,Priya
