menu_item_name,quantity,total_price,order_id,sale_date,hour_of_day
Brownie,1,4.49,ORD-5209,2025-12-04,15
Classic Burger,1,9.99,ORD-5210,2025-12-04,19
Classic Fries,1,3.99,ORD-5210,2025-12-04,19
Soft Drink,1,2.49,ORD-5210,2025-12-04,19
Classic Combo,1,13.99,ORD-5211,2025-12-04,19
Double Stack,1,14.99,ORD-5212,2025-12-04,18
Classic Fries,1,3.99,ORD-5212,2025-12-04,18
Soft Drink,1,2.49,ORD-5212,2025-12-04,18
Classic Combo,1,13.99,ORD-5213,2025-12-04,13
Brownie,1,4.49,ORD-5213,2025-12-04,13
BBQ Combo,1,15.99,ORD-5214,2025-12-04,13
Brownie,1,4.49,ORD-5214,2025-12-04,13
Classic Burger,1,9.99,ORD-5214,2025-12-04,13
Chicken Combo,1,13.49,ORD-5215,2025-12-04,18
Classic Burger,1,9.99,ORD-5215,2025-12-04,18
Classic Combo,1,13.99,ORD-5216,2025-12-04,20
Brownie,1,4.49,ORD-5216,2025-12-04,20
Milkshake,1,5.99,ORD-5217,2025-12-04,18
Classic Burger,1,9.99,ORD-5218,2025-12-04,19
Classic Fries,1,3.99,ORD-5218,2025-12-04,19
Soft Drink,1,2.49,ORD-5218,2025-12-04,19
Classic Burger,1,9.99,ORD-5219,2025-12-04,12
Classic Fries,1,3.99,ORD-5219,2025-12-04,12
Soft Drink,1,2.49,ORD-5219,2025-12-04,12
Craft Beer,1,6.99,ORD-5220,2025-12-04,19
Soft Drink,1,2.49,ORD-5220,2025-12-04,19
Milkshake,1,5.99,ORD-5221,2025-12-05,12
Soft Drink,1,2.49,ORD-5221,2025-12-05,12
Sweet Potato Fries,1,4.99,ORD-5221,2025-12-05,12
Classic Fries,1,3.99,ORD-5222,2025-12-05,12
Onion Rings,1,4.49,ORD-5222,2025-12-05,12
Chicken Burger,1,10.99,ORD-5222,2025-12-05,12
BBQ Burger,1,12.99,ORD-5223,2025-12-05,16
Sweet Potato Fries,1,4.99,ORD-5223,2025-12-05,16
Milkshake,1,5.99,ORD-5223,2025-12-05,16
Chicken Burger,1,10.99,ORD-5224,2025-12-05,19
Sweet Potato Fries,1,4.99,ORD-5224,2025-12-05,19
Classic Burger,1,9.99,ORD-5224,2025-12-05,19
Chicken Burger,1,10.99,ORD-5225,2025-12-05,19
Classic Fries,1,3.99,ORD-5225,2025-12-05,19
Iced Tea,1,2.99,ORD-5225,2025-12-05,19
BBQ Burger,1,12.99,ORD-5226,2025-12-05,12
Sweet Potato Fries,1,4.99,ORD-5226,2025-12-05,12
Milkshake,1,5.99,ORD-5226,2025-12-05,12
Chicken Combo,1,13.49,ORD-5227,2025-12-05,19
Chicken Combo,1,13.49,ORD-5228,2025-12-05,13
BBQ Combo,1,15.99,ORD-5228,2025-12-05,13
Bacon Cheeseburger,1,12.49,ORD-5229,2025-12-05,19
Onion Rings,1,4.49,ORD-5229,2025-12-05,19
Craft Beer,1,6.99,ORD-5229,2025-12-05,19
Chicken Burger,1,10.99,ORD-5230,2025-12-05,14
Sweet Potato Fries,1,4.99,ORD-5230,2025-12-05,14
Chicken Burger,1,10.99,ORD-5231,2025-12-05,11
Classic Fries,1,3.99,ORD-5231,2025-12-05,11
Iced Tea,1,2.99,ORD-5231,2025-12-05,11
Classic Combo,1,13.99,ORD-5232,2025-12-05,17
Brownie,1,4.49,ORD-5232,2025-12-05,17
Chicken Burger,1,10.99,ORD-5233,2025-12-05,19
Classic Fries,1,3.99,ORD-5233,2025-12-05,19
Iced Tea,1,2.99,ORD-5233,2025-12-05,19
Veggie Burger,1,10.49,ORD-5234,2025-12-05,18
Brownie,1,4.49,ORD-5234,2025-12-05,18
Classic Burger,1,9.99,ORD-5234,2025-12-05,18
Bacon Cheeseburger,1,12.49,ORD-5235,2025-12-05,13
Double Stack,1,14.99,ORD-5236,2025-12-05,13
Classic Fries,1,3.99,ORD-5236,2025-12-05,13
Soft Drink,1,2.49,ORD-5236,2025-12-05,13
Bacon Cheeseburger,1,12.49,ORD-5237,2025-12-05,18
Iced Tea,1,2.99,ORD-5237,2025-12-05,18
Classic Combo,1,13.99,ORD-5238,2025-12-05,21
Brownie,1,4.49,ORD-5238,2025-12-05,21
Mac and Cheese,1,5.99,ORD-5239,2025-12-05,13
BBQ Combo,1,15.99,ORD-5240,2025-12-05,13
BBQ Burger,1,12.99,ORD-5241,2025-12-05,19
BBQ Burger,1,12.99,ORD-5242,2025-12-05,18
Sweet Potato Fries,1,4.99,ORD-5242,2025-12-05,18
Milkshake,1,5.99,ORD-5242,2025-12-05,18
Classic Burger,1,9.99,ORD-5243,2025-12-05,14
Classic Fries,1,3.99,ORD-5243,2025-12-05,14
Soft Drink,1,2.49,ORD-5243,2025-12-05,14
Classic Burger,1,9.99,ORD-5244,2025-12-05,12
Classic Fries,1,3.99,ORD-5244,2025-12-05,12
Soft Drink,1,2.49,ORD-5244,2025-12-05,12
Classic Burger,1,9.99,ORD-5245,2025-12-05,20
Classic Fries,1,3.99,ORD-5245,2025-12-05,20
Soft Drink,1,2.49,ORD-5245,2025-12-05,20
Double Stack,1,14.99,ORD-5246,2025-12-05,13
Classic Fries,1,3.99,ORD-5246,2025-12-05,13
Soft Drink,1,2.49,ORD-5246,2025-12-05,13
Soft Drink,1,2.49,ORD-5247,2025-12-05,17
Classic Burger,1,9.99,ORD-5248,2025-12-05,12
Classic Fries,1,3.99,ORD-5248,2025-12-05,12
Soft Drink,1,2.49,ORD-5248,2025-12-05,12
Bacon Cheeseburger,1,12.49,ORD-5249,2025-12-05,11
Onion Rings,1,4.49,ORD-5249,2025-12-05,11
Craft Beer,1,6.99,ORD-5249,2025-12-05,11
Veggie Burger,1,10.49,ORD-5250,2025-12-05,12
Coleslaw,1,2.99,ORD-5250,2025-12-05,12
Lemonade,1,3.49,ORD-5250,2025-12-05,12
Chicken Burger,1,10.99,ORD-5251,2025-12-05,11
Classic Fries,1,3.99,ORD-5251,2025-12-05,11
Iced Tea,1,2.99,ORD-5251,2025-12-05,11
Classic Burger,1,9.99,ORD-5252,2025-12-05,12
Chicken Burger,1,10.99,ORD-5253,2025-12-05,18
Classic Fries,1,3.99,ORD-5253,2025-12-05,18
Iced Tea,1,2.99,ORD-5253,2025-12-05,18
Bacon Cheeseburger,1,12.49,ORD-5254,2025-12-05,13
Classic Burger,1,9.99,ORD-5255,2025-12-05,17
Classic Fries,1,3.99,ORD-5255,2025-12-05,17
Soft Drink,1,2.49,ORD-5255,2025-12-05,17
Mac and Cheese,1,5.99,ORD-5256,2025-12-05,21
Classic Combo,1,13.99,ORD-5256,2025-12-05,21
Coleslaw,1,2.99,ORD-5256,2025-12-05,21
Soft Drink,1,2.49,ORD-5257,2025-12-05,11
Brownie,1,4.49,ORD-5257,2025-12-05,11
BBQ Burger,1,12.99,ORD-5258,2025-12-05,12
Sweet Potato Fries,1,4.99,ORD-5258,2025-12-05,12
Milkshake,1,5.99,ORD-5258,2025-12-05,12
Double Stack,1,14.99,ORD-5259,2025-12-05,17
Classic Fries,1,3.99,ORD-5259,2025-12-05,17
Soft Drink,1,2.49,ORD-5259,2025-12-05,17
Soft Drink,1,2.49,ORD-5260,2025-12-05,13
Classic Burger,1,9.99,ORD-5260,2025-12-05,13
Classic Fries,1,3.99,ORD-5261,2025-12-05,20
Classic Burger,1,9.99,ORD-5262,2025-12-05,21
Classic Fries,1,3.99,ORD-5262,2025-12-05,21
Soft Drink,1,2.49,ORD-5262,2025-12-05,21
Classic Burger,1,9.99,ORD-5263,2025-12-05,17
Chicken Combo,1,13.49,ORD-5263,2025-12-05,17
Bacon Cheeseburger,1,12.49,ORD-5264,2025-12-05,17
Onion Rings,1,4.49,ORD-5264,2025-12-05,17
Craft Beer,1,6.99,ORD-5264,2025-12-05,17
Iced Tea,1,2.99,ORD-5265,2025-12-05,12
Classic Burger,1,9.99,ORD-5266,2025-12-05,17
Classic Fries,1,3.99,ORD-5266,2025-12-05,17
Soft Drink,1,2.49,ORD-5266,2025-12-05,17
Craft Beer,1,6.99,ORD-5267,2025-12-05,18
Classic Fries,1,3.99,ORD-5267,2025-12-05,18
Classic Combo,1,13.99,ORD-5268,2025-12-05,17
Onion Rings,1,4.49,ORD-5269,2025-12-05,12
Soft Drink,1,2.49,ORD-5269,2025-12-05,12
Chicken Burger,1,10.99,ORD-5269,2025-12-05,12
Milkshake,1,5.99,ORD-5270,2025-12-05,19
Milkshake,1,5.99,ORD-5270,2025-12-05,19
Classic Combo,1,13.99,ORD-5271,2025-12-05,16
Brownie,1,4.49,ORD-5271,2025-12-05,16
Classic Combo,1,13.99,ORD-5272,2025-12-05,16
Brownie,1,4.49,ORD-5272,2025-12-05,16
Chicken Combo,1,13.49,ORD-5273,2025-12-05,12
Classic Fries,1,3.99,ORD-5273,2025-12-05,12
Bacon Cheeseburger,1,12.49,ORD-5273,2025-12-05,12
Iced Tea,1,2.99,ORD-5274,2025-12-06,12
Classic Burger,1,9.99,ORD-5274,2025-12-06,12
BBQ Burger,1,12.99,ORD-5275,2025-12-06,11
Sweet Potato Fries,1,4.99,ORD-5275,2025-12-06,11
Milkshake,1,5.99,ORD-5275,2025-12-06,11
Iced Tea,1,2.99,ORD-5276,2025-12-06,13
Chicken Combo,1,13.49,ORD-5277,2025-12-06,17
Chicken Combo,1,13.49,ORD-5277,2025-12-06,17
Veggie Burger,1,10.49,ORD-5278,2025-12-06,13
Coleslaw,1,2.99,ORD-5278,2025-12-06,13
Lemonade,1,3.49,ORD-5278,2025-12-06,13
Classic Burger,1,9.99,ORD-5279,2025-12-06,13
Classic Fries,1,3.99,ORD-5279,2025-12-06,13
Soft Drink,1,2.49,ORD-5279,2025-12-06,13
Soft Drink,1,2.49,ORD-5280,2025-12-06,20
Classic Burger,1,9.99,ORD-5280,2025-12-06,20
Craft Beer,1,6.99,ORD-5281,2025-12-06,20
Classic Burger,1,9.99,ORD-5282,2025-12-06,13
Classic Fries,1,3.99,ORD-5282,2025-12-06,13
Soft Drink,1,2.49,ORD-5282,2025-12-06,13
BBQ Burger,1,12.99,ORD-5283,2025-12-06,17
Bacon Cheeseburger,1,12.49,ORD-5283,2025-12-06,17
Bacon Cheeseburger,1,12.49,ORD-5284,2025-12-06,13
Onion Rings,1,4.49,ORD-5284,2025-12-06,13
Craft Beer,1,6.99,ORD-5284,2025-12-06,13
Bacon Cheeseburger,1,12.49,ORD-5285,2025-12-06,18
Onion Rings,1,4.49,ORD-5285,2025-12-06,18
Craft Beer,1,6.99,ORD-5285,2025-12-06,18
Chicken Burger,1,10.99,ORD-5286,2025-12-06,12
Classic Fries,1,3.99,ORD-5286,2025-12-06,12
Iced Tea,1,2.99,ORD-5286,2025-12-06,12
Chicken Combo,1,13.49,ORD-5287,2025-12-06,20
BBQ Burger,1,12.99,ORD-5287,2025-12-06,20
Craft Beer,1,6.99,ORD-5288,2025-12-06,20
Chicken Burger,1,10.99,ORD-5289,2025-12-06,19
Classic Fries,1,3.99,ORD-5289,2025-12-06,19
Iced Tea,1,2.99,ORD-5289,2025-12-06,19
Bacon Cheeseburger,1,12.49,ORD-5290,2025-12-06,12
Onion Rings,1,4.49,ORD-5290,2025-12-06,12
Craft Beer,1,6.99,ORD-5290,2025-12-06,12
BBQ Burger,1,12.99,ORD-5291,2025-12-06,14
Sweet Potato Fries,1,4.99,ORD-5291,2025-12-06,14
Milkshake,1,5.99,ORD-5291,2025-12-06,14
Classic Burger,1,9.99,ORD-5292,2025-12-06,13
Classic Fries,1,3.99,ORD-5292,2025-12-06,13
Soft Drink,1,2.49,ORD-5292,2025-12-06,13
Chicken Burger,1,10.99,ORD-5293,2025-12-06,12
Classic Fries,1,3.99,ORD-5293,2025-12-06,12
Iced Tea,1,2.99,ORD-5293,2025-12-06,12
Classic Burger,1,9.99,ORD-5294,2025-12-06,15
Bacon Cheeseburger,1,12.49,ORD-5295,2025-12-06,18
BBQ Burger,1,12.99,ORD-5296,2025-12-06,11
Sweet Potato Fries,1,4.99,ORD-5296,2025-12-06,11
Milkshake,1,5.99,ORD-5296,2025-12-06,11
Bacon Cheeseburger,1,12.49,ORD-5297,2025-12-06,20
BBQ Combo,1,15.99,ORD-5298,2025-12-06,18
Classic Burger,1,9.99,ORD-5298,2025-12-06,18
Craft Beer,1,6.99,ORD-5298,2025-12-06,18
Veggie Burger,1,10.49,ORD-5299,2025-12-06,17
Coleslaw,1,2.99,ORD-5299,2025-12-06,17
Lemonade,1,3.49,ORD-5299,2025-12-06,17
Classic Combo,1,13.99,ORD-5300,2025-12-06,18
Brownie,1,4.49,ORD-5300,2025-12-06,18
Lemonade,1,3.49,ORD-5301,2025-12-06,18
Classic Burger,1,9.99,ORD-5301,2025-12-06,18
Classic Combo,1,13.99,ORD-5302,2025-12-06,16
Brownie,1,4.49,ORD-5302,2025-12-06,16
Bacon Cheeseburger,1,12.49,ORD-5302,2025-12-06,16
Classic Burger,1,9.99,ORD-5303,2025-12-06,13
Classic Fries,1,3.99,ORD-5303,2025-12-06,13
Soft Drink,1,2.49,ORD-5303,2025-12-06,13
Craft Beer,1,6.99,ORD-5304,2025-12-06,21
Bacon Cheeseburger,1,12.49,ORD-5304,2025-12-06,21
Classic Combo,1,13.99,ORD-5305,2025-12-06,20
Brownie,1,4.49,ORD-5305,2025-12-06,20
Chicken Combo,1,13.49,ORD-5306,2025-12-06,13
Classic Burger,1,9.99,ORD-5307,2025-12-06,12
Sweet Potato Fries,1,4.99,ORD-5307,2025-12-06,12
Classic Burger,1,9.99,ORD-5308,2025-12-06,17
Classic Fries,1,3.99,ORD-5308,2025-12-06,17
Soft Drink,1,2.49,ORD-5308,2025-12-06,17
Classic Burger,1,9.99,ORD-5309,2025-12-06,13
Classic Fries,1,3.99,ORD-5309,2025-12-06,13
Soft Drink,1,2.49,ORD-5309,2025-12-06,13
Classic Combo,1,13.99,ORD-5310,2025-12-06,21
BBQ Burger,1,12.99,ORD-5311,2025-12-06,20
Sweet Potato Fries,1,4.99,ORD-5311,2025-12-06,20
Milkshake,1,5.99,ORD-5311,2025-12-06,20
Veggie Burger,1,10.49,ORD-5312,2025-12-06,17
Coleslaw,1,2.99,ORD-5312,2025-12-06,17
Lemonade,1,3.49,ORD-5312,2025-12-06,17
Classic Combo,1,13.99,ORD-5313,2025-12-06,13
Brownie,1,4.49,ORD-5313,2025-12-06,13
Mushroom Swiss Burger,1,11.99,ORD-5314,2025-12-06,11
BBQ Burger,1,12.99,ORD-5314,2025-12-06,11
Classic Burger,1,9.99,ORD-5314,2025-12-06,11
Mushroom Swiss Burger,1,11.99,ORD-5315,2025-12-06,13
Sweet Potato Fries,1,4.99,ORD-5315,2025-12-06,13
Veggie Burger,1,10.49,ORD-5316,2025-12-06,12
Coleslaw,1,2.99,ORD-5316,2025-12-06,12
Lemonade,1,3.49,ORD-5316,2025-12-06,12
Classic Burger,1,9.99,ORD-5317,2025-12-06,19
Classic Fries,1,3.99,ORD-5317,2025-12-06,19
Soft Drink,1,2.49,ORD-5317,2025-12-06,19
Bacon Cheeseburger,1,12.49,ORD-5318,2025-12-06,16
BBQ Combo,1,15.99,ORD-5318,2025-12-06,16
Bacon Cheeseburger,1,12.49,ORD-5319,2025-12-06,18
Onion Rings,1,4.49,ORD-5319,2025-12-06,18
Craft Beer,1,6.99,ORD-5319,2025-12-06,18
Chicken Burger,1,10.99,ORD-5320,2025-12-06,18
Classic Fries,1,3.99,ORD-5320,2025-12-06,18
Iced Tea,1,2.99,ORD-5320,2025-12-06,18
Classic Fries,1,3.99,ORD-5321,2025-12-06,15
Classic Fries,1,3.99,ORD-5322,2025-12-06,20
Bacon Cheeseburger,1,12.49,ORD-5322,2025-12-06,20
Classic Burger,1,9.99,ORD-5323,2025-12-06,17
Classic Fries,1,3.99,ORD-5323,2025-12-06,17
Soft Drink,1,2.49,ORD-5323,2025-12-06,17
Classic Burger,1,9.99,ORD-5324,2025-12-06,13
Classic Fries,1,3.99,ORD-5324,2025-12-06,13
Soft Drink,1,2.49,ORD-5324,2025-12-06,13
Bacon Cheeseburger,1,12.49,ORD-5325,2025-12-06,13
Classic Burger,1,9.99,ORD-5325,2025-12-06,13
Classic Combo,1,13.99,ORD-5326,2025-12-06,17
Brownie,1,4.49,ORD-5326,2025-12-06,17
Classic Combo,1,13.99,ORD-5327,2025-12-06,20
Brownie,1,4.49,ORD-5327,2025-12-06,20
Craft Beer,1,6.99,ORD-5328,2025-12-06,11
Classic Burger,1,9.99,ORD-5329,2025-12-06,12
Double Stack,1,14.99,ORD-5329,2025-12-06,12
BBQ Burger,1,12.99,ORD-5330,2025-12-06,16
Onion Rings,1,4.49,ORD-5331,2025-12-06,14
Classic Burger,1,9.99,ORD-5331,2025-12-06,14
Soft Drink,1,2.49,ORD-5332,2025-12-06,18
Classic Burger,1,9.99,ORD-5332,2025-12-06,18
Classic Burger,1,9.99,ORD-5333,2025-12-06,11
Classic Burger,1,9.99,ORD-5334,2025-12-06,16
Classic Fries,1,3.99,ORD-5334,2025-12-06,16
Soft Drink,1,2.49,ORD-5334,2025-12-06,16
Chicken Burger,1,10.99,ORD-5335,2025-12-06,11
Veggie Burger,1,10.49,ORD-5336,2025-12-06,19
Coleslaw,1,2.99,ORD-5336,2025-12-06,19
Lemonade,1,3.49,ORD-5336,2025-12-06,19
Classic Fries,1,3.99,ORD-5337,2025-12-06,16
BBQ Combo,1,15.99,ORD-5337,2025-12-06,16
Classic Burger,1,9.99,ORD-5338,2025-12-06,12
Classic Fries,1,3.99,ORD-5338,2025-12-06,12
Soft Drink,1,2.49,ORD-5338,2025-12-06,12
Classic Burger,1,9.99,ORD-5339,2025-12-06,19
Mushroom Swiss Burger,1,11.99,ORD-5340,2025-12-06,12
Loaded Nachos,1,7.99,ORD-5341,2025-12-06,11
Classic Burger,1,9.99,ORD-5341,2025-12-06,11
Soft Drink,1,2.49,ORD-5341,2025-12-06,11
Classic Burger,1,9.99,ORD-5342,2025-12-06,11
Classic Fries,1,3.99,ORD-5342,2025-12-06,11
Soft Drink,1,2.49,ORD-5342,2025-12-06,11
Classic Combo,1,13.99,ORD-5343,2025-12-06,15
Brownie,1,4.49,ORD-5343,2025-12-06,15
Sweet Potato Fries,1,4.99,ORD-5344,2025-12-06,18
Classic Burger,1,9.99,ORD-5344,2025-12-06,18
Classic Burger,1,9.99,ORD-5344,2025-12-06,18
BBQ Burger,1,12.99,ORD-5345,2025-12-06,12
Sweet Potato Fries,1,4.99,ORD-5345,2025-12-06,12
Milkshake,1,5.99,ORD-5345,2025-12-06,12
Classic Combo,1,13.99,ORD-5346,2025-12-06,20
Coleslaw,1,2.99,ORD-5346,2025-12-06,20
Classic Combo,1,13.99,ORD-5347,2025-12-06,20
Classic Burger,1,9.99,ORD-5348,2025-12-06,18
Classic Fries,1,3.99,ORD-5348,2025-12-06,18
Soft Drink,1,2.49,ORD-5348,2025-12-06,18
Chicken Burger,1,10.99,ORD-5349,2025-12-06,18
Double Stack,1,14.99,ORD-5350,2025-12-07,12
Classic Fries,1,3.99,ORD-5350,2025-12-07,12
Soft Drink,1,2.49,ORD-5350,2025-12-07,12
Classic Burger,1,9.99,ORD-5351,2025-12-07,17
Lemonade,1,3.49,ORD-5351,2025-12-07,17
Ice Cream Sundae,1,4.99,ORD-5351,2025-12-07,17
Bacon Cheeseburger,1,12.49,ORD-5352,2025-12-07,19
Onion Rings,1,4.49,ORD-5352,2025-12-07,19
Craft Beer,1,6.99,ORD-5352,2025-12-07,19
Classic Combo,1,13.99,ORD-5353,2025-12-07,18
Soft Drink,1,2.49,ORD-5353,2025-12-07,18
Bacon Cheeseburger,1,12.49,ORD-5354,2025-12-07,14
Onion Rings,1,4.49,ORD-5354,2025-12-07,14
Craft Beer,1,6.99,ORD-5354,2025-12-07,14
Craft Beer,1,6.99,ORD-5355,2025-12-07,11
Sweet Potato Fries,1,4.99,ORD-5355,2025-12-07,11
Veggie Burger,1,10.49,ORD-5356,2025-12-07,13
Coleslaw,1,2.99,ORD-5356,2025-12-07,13
Lemonade,1,3.49,ORD-5356,2025-12-07,13
Bacon Cheeseburger,1,12.49,ORD-5357,2025-12-07,19
Bacon Cheeseburger,1,12.49,ORD-5357,2025-12-07,19
Classic Combo,1,13.99,ORD-5358,2025-12-07,13
Brownie,1,4.49,ORD-5358,2025-12-07,13
Bacon Cheeseburger,1,12.49,ORD-5359,2025-12-07,14
Onion Rings,1,4.49,ORD-5359,2025-12-07,14
Craft Beer,1,6.99,ORD-5359,2025-12-07,14
Chicken Burger,1,10.99,ORD-5360,2025-12-07,19
Mushroom Swiss Burger,1,11.99,ORD-5360,2025-12-07,19
Soft Drink,1,2.49,ORD-5361,2025-12-07,12
Coleslaw,1,2.99,ORD-5362,2025-12-07,18
Craft Beer,1,6.99,ORD-5362,2025-12-07,18
Sweet Potato Fries,1,4.99,ORD-5363,2025-12-07,14
Mushroom Swiss Burger,1,11.99,ORD-5364,2025-12-07,13
Iced Tea,1,2.99,ORD-5364,2025-12-07,13
Milkshake,1,5.99,ORD-5364,2025-12-07,13
Classic Combo,1,13.99,ORD-5365,2025-12-07,19
Onion Rings,1,4.49,ORD-5366,2025-12-07,11
BBQ Burger,1,12.99,ORD-5367,2025-12-07,18
Sweet Potato Fries,1,4.99,ORD-5367,2025-12-07,18
Milkshake,1,5.99,ORD-5367,2025-12-07,18
Veggie Burger,1,10.49,ORD-5368,2025-12-07,17
BBQ Burger,1,12.99,ORD-5369,2025-12-07,12
Iced Tea,1,2.99,ORD-5369,2025-12-07,12
BBQ Burger,1,12.99,ORD-5370,2025-12-07,15
Sweet Potato Fries,1,4.99,ORD-5371,2025-12-07,12
Bacon Cheeseburger,1,12.49,ORD-5371,2025-12-07,12
Chicken Combo,1,13.49,ORD-5372,2025-12-07,21
Classic Burger,1,9.99,ORD-5373,2025-12-07,13
Classic Fries,1,3.99,ORD-5373,2025-12-07,13
Soft Drink,1,2.49,ORD-5373,2025-12-07,13
Classic Burger,1,9.99,ORD-5374,2025-12-07,11
Classic Fries,1,3.99,ORD-5374,2025-12-07,11
Soft Drink,1,2.49,ORD-5374,2025-12-07,11
Veggie Burger,1,10.49,ORD-5375,2025-12-07,19
Veggie Burger,1,10.49,ORD-5376,2025-12-07,12
Coleslaw,1,2.99,ORD-5376,2025-12-07,12
Lemonade,1,3.49,ORD-5376,2025-12-07,12
Classic Burger,1,9.99,ORD-5377,2025-12-07,12
Classic Fries,1,3.99,ORD-5377,2025-12-07,12
Soft Drink,1,2.49,ORD-5377,2025-12-07,12
Classic Combo,1,13.99,ORD-5378,2025-12-07,19
Veggie Burger,1,10.49,ORD-5379,2025-12-07,13
Coleslaw,1,2.99,ORD-5379,2025-12-07,13
Lemonade,1,3.49,ORD-5379,2025-12-07,13
Classic Burger,1,9.99,ORD-5380,2025-12-07,17
Classic Fries,1,3.99,ORD-5380,2025-12-07,17
Soft Drink,1,2.49,ORD-5380,2025-12-07,17
Classic Burger,1,9.99,ORD-5381,2025-12-07,14
Classic Fries,1,3.99,ORD-5381,2025-12-07,14
Soft Drink,1,2.49,ORD-5381,2025-12-07,14
Classic Combo,1,13.99,ORD-5382,2025-12-07,14
Classic Burger,1,9.99,ORD-5383,2025-12-07,18
Classic Fries,1,3.99,ORD-5383,2025-12-07,18
Soft Drink,1,2.49,ORD-5383,2025-12-07,18
Classic Burger,1,9.99,ORD-5384,2025-12-07,13
Classic Fries,1,3.99,ORD-5384,2025-12-07,13
Soft Drink,1,2.49,ORD-5384,2025-12-07,13
BBQ Burger,1,12.99,ORD-5385,2025-12-07,16
Sweet Potato Fries,1,4.99,ORD-5385,2025-12-07,16
Milkshake,1,5.99,ORD-5385,2025-12-07,16
Veggie Burger,1,10.49,ORD-5386,2025-12-07,13
Lemonade,1,3.49,ORD-5386,2025-12-07,13
Mushroom Swiss Burger,1,11.99,ORD-5387,2025-12-07,12
Soft Drink,1,2.49,ORD-5387,2025-12-07,12
Classic Burger,1,9.99,ORD-5388,2025-12-07,13
Classic Fries,1,3.99,ORD-5388,2025-12-07,13
Soft Drink,1,2.49,ORD-5388,2025-12-07,13
Classic Burger,1,9.99,ORD-5389,2025-12-07,14
Classic Fries,1,3.99,ORD-5389,2025-12-07,14
Soft Drink,1,2.49,ORD-5389,2025-12-07,14
Soft Drink,1,2.49,ORD-5390,2025-12-07,21
Bacon Cheeseburger,1,12.49,ORD-5390,2025-12-07,21
Classic Burger,1,9.99,ORD-5391,2025-12-07,13
Classic Fries,1,3.99,ORD-5391,2025-12-07,13
Soft Drink,1,2.49,ORD-5391,2025-12-07,13
BBQ Burger,1,12.99,ORD-5392,2025-12-07,17
Iced Tea,1,2.99,ORD-5392,2025-12-07,17
Loaded Nachos,1,7.99,ORD-5393,2025-12-07,14
Onion Rings,1,4.49,ORD-5393,2025-12-07,14
BBQ Burger,1,12.99,ORD-5394,2025-12-07,18
BBQ Burger,1,12.99,ORD-5395,2025-12-07,11
Chicken Combo,1,13.49,ORD-5395,2025-12-07,11
Soft Drink,1,2.49,ORD-5395,2025-12-07,11
Classic Burger,1,9.99,ORD-5396,2025-12-07,19
Classic Fries,1,3.99,ORD-5396,2025-12-07,19
Soft Drink,1,2.49,ORD-5396,2025-12-07,19
Classic Combo,1,13.99,ORD-5397,2025-12-07,19
Brownie,1,4.49,ORD-5397,2025-12-07,19
Bacon Cheeseburger,1,12.49,ORD-5398,2025-12-07,13
Onion Rings,1,4.49,ORD-5398,2025-12-07,13
Craft Beer,1,6.99,ORD-5398,2025-12-07,13
Classic Burger,1,9.99,ORD-5399,2025-12-07,19
Classic Fries,1,3.99,ORD-5399,2025-12-07,19
Soft Drink,1,2.49,ORD-5399,2025-12-07,19
Classic Combo,1,13.99,ORD-5400,2025-12-07,13
Brownie,1,4.49,ORD-5400,2025-12-07,13
Double Stack,1,14.99,ORD-5401,2025-12-07,12
Classic Fries,1,3.99,ORD-5401,2025-12-07,12
Soft Drink,1,2.49,ORD-5401,2025-12-07,12
Bacon Cheeseburger,1,12.49,ORD-5402,2025-12-07,19
Onion Rings,1,4.49,ORD-5402,2025-12-07,19
Craft Beer,1,6.99,ORD-5402,2025-12-07,19
Bacon Cheeseburger,1,12.49,ORD-5403,2025-12-07,18
Chicken Burger,1,10.99,ORD-5404,2025-12-07,13
Classic Fries,1,3.99,ORD-5404,2025-12-07,13
Iced Tea,1,2.99,ORD-5404,2025-12-07,13
Bacon Cheeseburger,1,12.49,ORD-5405,2025-12-07,12
Onion Rings,1,4.49,ORD-5405,2025-12-07,12
Craft Beer,1,6.99,ORD-5405,2025-12-07,12
Bacon Cheeseburger,1,12.49,ORD-5406,2025-12-07,15
Classic Burger,1,9.99,ORD-5406,2025-12-07,15
Lemonade,1,3.49,ORD-5407,2025-12-07,19
Classic Combo,1,13.99,ORD-5407,2025-12-07,19
Ice Cream Sundae,1,4.99,ORD-5408,2025-12-07,17
Milkshake,1,5.99,ORD-5409,2025-12-07,12
Classic Burger,1,9.99,ORD-5409,2025-12-07,12
BBQ Burger,1,12.99,ORD-5410,2025-12-07,14
Classic Burger,1,9.99,ORD-5410,2025-12-07,14
Mac and Cheese,1,5.99,ORD-5410,2025-12-07,14
Bacon Cheeseburger,1,12.49,ORD-5411,2025-12-07,12
Classic Burger,1,9.99,ORD-5412,2025-12-07,21
Classic Fries,1,3.99,ORD-5412,2025-12-07,21
Soft Drink,1,2.49,ORD-5412,2025-12-07,21
Chicken Combo,1,13.49,ORD-5413,2025-12-07,19
Classic Fries,1,3.99,ORD-5414,2025-12-07,13
Kids Meal,1,6.99,ORD-5414,2025-12-07,13
Bacon Cheeseburger,1,12.49,ORD-5415,2025-12-07,19
Bacon Cheeseburger,1,12.49,ORD-5415,2025-12-07,19
Milkshake,1,5.99,ORD-5416,2025-12-07,17
